Content Type,Extracted Data,Extra Info / Link
Link,"Not Soldiers, Ukraine Sends Robots To Frontline, Takes Over Russian Post",https://www.ndtv.com/world-news/not-soldiers-ukraines-unmanned-armed-robots-take-over-russian-post-volodymyr-zelensky-russia-ukraine-war-11354715?pfrom=home-ndtvworld_world_europe
Link,Xi Says World Order 'Crumbling Into Disarray' As Iran War Drags,https://www.ndtv.com/world-news/us-iran-war-chinese-president-xi-jinping-says-world-order-crumbling-into-disarray-as-iran-war-drags-11354612?pfrom=home-ndtvworld_world_europe
Link,"Qantas Pilot Dumps Fuel Over Ocean, Returns After Mid-Air Medical Emergency",https://www.ndtv.com/world-news/qantas-pilot-dumps-fuel-over-ocean-returns-after-mid-air-medical-emergency-11318718?pfrom=home-ndtvworld_world_australia
Link,2 Australian States Offer Free Public Transport As Fuel Prices Rise Amid War,https://www.ndtv.com/world-news/victoria-tasmania-2-australia-states-offer-free-public-transport-as-fuel-prices-rise-amid-iran-war-11281845?pfrom=home-ndtvworld_world_australia
Link,"Australia Broadcaster Sees 1st Strike Over Pay, Work Conditions In 20 Years",https://www.ndtv.com/world-news/australian-broadcasting-corporation-sees-1st-staff-strike-over-pay-work-conditions-in-20-years-11262682?pfrom=home-ndtvworld_world_australia
Link,"Australia PM Asked To ""Get Out"", Heckled At Mosque For Supporting Israel",https://www.ndtv.com/world-news/australia-prime-minister-anthony-albanese-asked-to-get-out-heckled-at-mosque-for-supporting-israel-11241561?pfrom=home-ndtvworld_world_australia
Link,Hormuz Blockade: The Complex Regional Realities US Ignores At Its Peril,https://www.ndtv.com/world-news/iran-us-israel-war-strait-of-hormuz-blockade-the-complex-regional-realities-us-ignores-at-its-peril-11354234?pfrom=home-ndtvworld_world_americas
Link,"US Called Netanyahu From Islamabad. He Says, ""The Explosion Came From...""",https://www.ndtv.com/world-news/iran-us-war-benjamin-netanyahu-donald-trump-pakistan-high-above-skies-of-islamabad-a-call-was-made-to-netanyahu-what-was-said-11351724?pfrom=home-ndtvworld_world_americas
Link,Trump Family Deal Spree Could Open Door For Presidents To Profit From Office,https://www.ndtv.com/world-news/donald-trump-iran-us-war-trump-family-deal-spree-could-open-door-for-presidents-to-profit-from-office-11351377?pfrom=home-ndtvworld_world_americas
Link,Hormuz Blockade + Limited Strikes On Iran: Trump's Plan After Pak Talks Fail,https://www.ndtv.com/world-news/donald-trump-iran-us-war-israel-lebanon-hormuz-blockade-limited-strikes-on-iran-trumps-plan-after-pakistan-talks-fail-11351269?pfrom=home-ndtvworld_world_americas
Link,Forget Democracy: Burkina Faso Military Leader To Citizens,https://www.ndtv.com/world-news/forget-democracy-burkina-faso-military-leader-ibrahim-traore-to-citizens-11309669?pfrom=home-ndtvworld_world_africa
Link,Kenya Flower Industry Loses $1.4 Million Weekly Due To US-Iran-Israel War,https://www.ndtv.com/world-news/kenyas-flower-industry-loses-millions-of-dollars-weekly-due-to-the-iran-war-11264854?pfrom=home-ndtvworld_world_africa
Link,World's Worst Air Crashes In Recent Years,https://www.ndtv.com/world-news/worlds-worst-air-crashes-in-recent-years-11254041?pfrom=home-ndtvworld_world_africa
Link,Russia Agrees To Halt Recruitment Of Kenyans For Military Service In Ukraine,https://www.ndtv.com/world-news/russia-agrees-to-halt-recruitment-of-kenyans-for-military-service-in-ukraine-11236710?pfrom=home-ndtvworld_world_africa
Link,EPG Services,https://www.ndtv.com/sites/ureqa-epg-ott/?pfrom=home-ndtvworld_footer
Link,Privacy Policy,https://www.ndtv.com/convergence/ndtv/new/privacy_policy.aspx?pfrom=home-ndtvworld_footer
Link,Terms & Conditions,https://www.ndtv.com/convergence/ndtv/new/TermsAndConditions.aspx?pfrom=home-ndtvworld_footer
Link,Partner Content,https://www.ndtv.com/partner-content?pfrom=home-ndtvworld_footer
Link,This website follows the DNPA Code of Ethics,https://www.ndtv.com/convergence/ndtv/new/codeofethics.aspx
---,---,---
SOURCE URL,https://www.ndtv.com/video?pfrom=home-ndtv_mainnavigation,
H1,NDTV VIDEOS,
H2,"Our videos
Categories
are",
H2,Latest Videos,
H2,News,
H2,Exclusive,
H2,Featured,
H2,NDTV Shorts,
H2,Auto,
H2,Sports,
H2,Food,
H2,Business,
H2,Celebrities,
H2,Tech,
H2,Lifestyle,
H3,Tamil Nadu Elections | Inside T Nagar’s Tight Electoral Contest In Chennai,
H3,Hormuz Latest News | US Forces 8 Iran-Linked Tankers To Turn Back Without Boarding: WSJ Report,
H3,Iran US Talks | JD Vance Says Trump Wants a ‘Grand Bargain’ Reached With Iran,
H3,"West Bengal Elections | After BJP Push in North Bengal, TMC's Abhishek Banerjee Ups The Ante",
H3,"TCS Conversion Case | Inside TCS Nashik Case: Coercion Claims, Financial Links Probed By SIT",
H3,"10 Nations Push for Lebanon Ceasefire, Call for Inclusion in De-escalation Talks",
H3,"US Claims Full Blockade of Iran Ports, Halts Maritime Trade in 36 Hours",
H3,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",
H3,"US Warns China Over Iran Oil, Calls Beijing 'Unreliable Partner'",
H3,"Donald Trump Predicts End Of Iran War, Says Rebuilding May Take 20 Years",
H3,Tamil Nadu Elections | Inside T Nagar’s Tight Electoral Contest In Chennai,
H3,Hormuz Latest News | US Forces 8 Iran-Linked Tankers To Turn Back Without Boarding: WSJ Report,
H3,Iran US Talks | JD Vance Says Trump Wants a ‘Grand Bargain’ Reached With Iran,
H3,"West Bengal Elections | After BJP Push in North Bengal, TMC's Abhishek Banerjee Ups The Ante",
H3,"TCS Conversion Case | Inside TCS Nashik Case: Coercion Claims, Financial Links Probed By SIT",
H3,"10 Nations Push for Lebanon Ceasefire, Call for Inclusion in De-escalation Talks",
H3,"US Claims Full Blockade of Iran Ports, Halts Maritime Trade in 36 Hours",
H3,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",
H3,"US Warns China Over Iran Oil, Calls Beijing 'Unreliable Partner'",
H3,"Donald Trump Predicts End Of Iran War, Says Rebuilding May Take 20 Years",
H3,"'US Came For Submission, Not Talks': Iran Envoy To NDTV On Breakdown Of Negotiations",
H3,"""People Fear The World Will Step Back"": Iranian Activist Mandana Karimi On Iran War",
H3,"""Prepare For Worst, Conflicting Signals On Iran War"": Sir Martin Sorrell To NDTV",
H3,"Fareed Zakaria On Trump's Off-Ramp, West Asia War, And India's High-Stakes Diplomacy",
H3,"""Unpredictable and Dangerous"": Ben Smith Explains Why This War May Not End Soon",
H3,Biggest Energy Crisis In Decades - Martin Wolf Blames 'War With No Exit Plan',
H3,"Regime Change Uncertain, Don't Underestimate Iran: Former Australian PM Tony Abbott",
H3,"Middle East War Exposes US Weakness: Can't Defend Gulf Allies, Says Top Expert Vali Nasr",
H3,"""This Is a War Against A Dangerous Regime"": Israel's LoP Yair Lapid Speaks To NDTV",
H3,NDTV Exclusive: Israel PM Netanyahu Thanks PM Modi For Standing With Israel,
H3,Hormuz A Minefield: The Iran Sea Mines Challenge,
H3,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",
H3,"'Tawakkul al-Allah': Meet Sheikh Moussa, The Man Israel Can't Move",
H3,Hormuz Crisis Deepens: China Tanker Turns Back,
H3,Tamil New Year In Election Season: The Political Face off Over Sappad!,
H3,The Cost Of Blockade: Top Economist Martin Wolf Speaks To NDTV,
H3,TCS Shocker Worse Than Reported? Shiv Breaks Media's Silence,
H3,Rahul Gandhi Targets Mamata Banerjee in Bengal Poll Battle,
H3,"Noida Violence | Pay Hike Demand, Pak Link Under Probe | Cops Say ""Outsiders"" Tried To Incite Unrest",
H3,"US, Iran Weighing New Talks On Thursday, 2 Venues In Consideration: Report",
H3,Powerful Winds From Super Typhoon Sinlaku Continue To Impact US Islands In The Pacific,
H3,Moment US Navy Divers Opened Artemis II Orion Capsule Hatch At Sea After Splashdown,
H3,CCTV Captures Turkey School Shooting: 16 Injured in Shocking Attack,
H3,"""It's For India To Decide"": US Envoy On Role In Mideast Peace Process",
H3,Turkey School Shooting News: Gunman Injures 16 Before Killing Himself,
H3,Qatar Urges 'Immediate Resumption' of Strait of Hormuz Shipping,
H3,"Chhattisgarh Blast | 10 Killed, 40 Injured As Boiler Explodes At Vedanta Power Plant in Chhattisgarh",
H3,"""Used To Say 'Go Marry Hindu Girls'"": Witness On Nashik TCS 'Conversion' Case",
H3,US & Iran May Resume Talks In Islamabad This Weekend,
H3,"TCS Nashik Conversion Racket Busted, Key Accused Absconding",
H3,ChargeZone x NDTV AutoMate: BMW iX1 Powers India's Premium EV Future,
H3,"Yamaha Aerox E Review, RE Guerrilla 450 Apex, Mercedes G450D - NDTV AutoMate EP 13",
H3,"2026 Renault Duster, Skoda Kushaq Facelift Reviewed; Classic Car Rally - NDTV AutoMate EP 12",
H3,"Duster Returns, Audi SQ8 Launch & Kia Clavis EV vs Mahindra XEV 9S | NDTV AutoMate EP11",
H3,"Nissan Gravite 7-Seater, Driverless Uber Taxi, CLA Electric & Red Bull Moto Jam",
H3,ChargeZone Ignites India's EV Ecosystem Revolution with NDTV Automate,
H3,"Dubai Flying Taxi, Mercedes V Class 2026 & Red Bull Moto Jam at BIC | NDTV AutoMate EP 9",
H3,Dubai's Uber Air Taxi and Autonomous Rides The Future of Mobility,
H3,"SL55 AMG Review, Renault's Plan With Duster, Punch EV Range Test | NDTV AutoMate Ep 8",
H3,"NDTV AutoMate EP 7 | MG Majestor, Mercedes CLE 53, Nissan Gravite & VinFast India Plans",
H3,IPL 2026 | Why Has Form Deserted Kolkata Knight Riders? | Can KKR Stage A Comeback?,
H3,"IPL 20226 | MI vs RCB Highlights: Mumbai Indians Lose To RCB By 18 Runs, Suffer 3rd Straight Defeat",
H3,"IPL 2026: GT Beat LSG, Climb To 5th As Buttler, Shubman Seal Easy Chase",
H3,"CSK vs DC Highlights: Chennai Super Kings Beat Delhi By 23 Runs, Secure IPL 2026 First Win",
H3,"IPL 2026 RR Vs RCB | Suryavanshi Blitz Stuns RCB: Rajasthan Chase 201 With Ease, Win By 6 Wickets",
H3,Mukul Choudhary Pulls Off Last-Ball Heist To Deny KKR A win,
H3,Gujarat Titans Win Last Ball Thriller After David Miller's Brain Fade Moment,
H3,GT Vs DC | Prasidh Krishna Trumps David Miller As GT Inch Past DC By 1 Run,
H3,IPL 2026 RR vs MI | Jasprit Bumrah Off Colour In IPL 2026: What’s Wrong with India’s Premier Bowler?,
H3,IPL 2026 DC vs GT: Gujarat Eye First Points As Shubman Gill Returns; Key Battle At Kotla,
H3,"NDTV Food Awards 2025 | Full Episode From Goa, India",
H3,It's Happening! NDTV Food Awards 2025 Are Set To Celebrate The Indian Food Industry,
H3,Guchhi Pecan Nut Pulao Recipe,
H3,Pear And Pecan Salsa With Baked Nachos Recipe,
H3,Pecan Sandwich Recipe,
H3,Chikoo Pecan Kulfi Recipe,
H3,Roasted Butternut Squash And Pecan Soup Recipe,
H3,How To Make Swiss Style Chocolate At Home In 5 Easy Steps,
H3,MasterChef Australia Exit Doesn't Stop Her! Chef Sumeet Saigal Dishes on Dreams & Deliciousness,
H3,From Sea To Spoon | Enjoy Coastal Flavours In Goa With Arun Singh,
H3,"Stock Market News | Sensex Today: Sensex Drops 1,600 Points, Nifty Down 400 As Oil Prices Hit $102",
H3,"Sensex Drops 1,300 Points As Markets Crash Over Trump's Latest Iran Threat",
H3,Markets Turn Cautious Amid US-Iran Mixed Signals | Stock Markets | Nifty | Iran War,
H3,"Sensex Opens 1,100 Points Higher As Trump Pauses Strikes On Iran's Energy Sites",
H3,"Sensex Opens 300 Points Higher, Nifty 90 Up After Trump's Tariffs Scrapped",
H3,Markets Open With A Bang After India-US Trade Deal,
H3,Why The India-US Trade Deal Is A Win for Indian Industry,
H3,From Biofuels To Batteries: What Budget 2026 Means For Future Mobility,
H3,'Neglecting Kerala In An Election Year Is Unfortunate': Tharoor On Union Budget,
H3,"Defence Budget Up, But Key Cuts Concern Shashi Tharoor",
H3,Asha Bhosle Dies | State Honours for Asha Bhosle as Fans Pay Final Tribute,
H3,"Legendary Singer Asha Bhosle Passes Away at 92, Nation Mourns",
H3,Emotional Tribute: Hema Malini Remembers Her Bond With Asha Bhosle,
H3,"Asha Bhosle: Playful, Soulful Or Pop, India's Voice For Every Mood falls Silent",
H3,From Set To Screen: Ravi Kishan & Kusha Kapila Speak On Netflix Show 'Maamla Legal Hai',
H3,Asha Bhosle News | Salma Agha on Asha Bhosle: 'Irreplaceable Loss to Music',
H3,"Asha Bhosle Dies | Ila Arun Mourns Asha Bhosle: ""An Endless Ocean Of Talent Is Gone""",
H3,"Asha Bhosle Dies In Mumbai, Tributes Pour In For Legendary Singer",
H3,Asha Bhosle News | Usha Uthup Remembers Asha Bhosle: 'Unfair to Think She's Gone',
H3,Asha Bhosle Dies | Legendary Singer Asha Bhosle Dies Aged 92 In Mumbai,
H3,"Realme 16 Review: Air Design, 7000mAh, And More | Best Phone Under 35000 In 2026?",
H3,Goboult Mustang Racer Smartwatch Review: Should You Get This Mustang Smartwatch?,
H3,"OnePlus Nord Buds 4 Pro Review: Specs, Sound Quality, ANC, and Battery Backup Tested",
H3,"[Sponsored] Samsung Galaxy S26 Ultra First Look: AI Smartphone for Creators, Gaming & Productivity",
H3,"Vivo X200T Review - Full Camera, Gaming & Battery Test | Worth Buying?",
H3,"The Future of Productivity: Logitech's Anatoliy Polyanker On AI, Hybrid Work, And India's Tech Boom",
H3,Infinix Note Edge 5G Review | Budget 5G Phone With Premium Features?,
H3,"Redmi Note 15 Review: Features, Specifications, Pros, Cons, And Everything Else",
H3,"Realme 16 Pro Review | Camera, Performance & Battery Test | Best Mid-Range Phone?",
H3,AI Impact Summit: Where AI Grows Up,
H3,Hair Pro Avan Contractor Answers The Ultimate Question - How Often To Shampoo?,
H3,"Soha Ali Khan Exclusive: Challenging"" Working With Kunal, Fav Festive Outfit and Fitness Mantras",
H3,"From Figures, Moon And Floral Motifs, Top Trending Mehendi Designs For Karwa Chauth 2023",
H3,Sabrina and Arun Ace Garba In 3 Steps | Navratri Special,
H3,"Celeb Roll Call At The Beyonce Concert, Priyanka Chopra's Jam-Packed Week | Lifestyle News",
H3,India's Bubbling Luxury Beauty Revolution | Beauty News,
H3,India: World's Emerging Hub for International Luxury Brands | Vibe Check,
H3,Venice Film Festival 2023: Jacqueliene And More Light Up The Red Carpet | Fashion News,
H3,"Natasha, Palak, Ananya And More Lead This Footwear Forecast Of The Season | Fashion News",
H3,Malaika-Arjun Shut Down Breakup Rumours One Photo Op At A Time | Relationship News,
Paragraph,"Get the latest video updates and explainers with 24x7 news coverage on politics, policies, business, and lots more on NDTV News.",
Paragraph,"Entertainment, Movies, Lifestyle, Health, Sports, Education, Auto, Food - Get the ‘viral content’ on NDTV Shorts",
Paragraph,Auto related news,
Paragraph,From cricket to kabaddi – All the videos from the world of sports.,
Paragraph,"The one-stop shop for all the foodies – get videos on viral food trends, interviews with top chefs, food walks, and lots more on NDTV Food.",
Paragraph,Get the latest video updates from the world of Indian business & markets on NDTV Business.,
Paragraph,"Get the latest videos and updates with celebrity spotting, interviews, and social media buzz.",
Paragraph,"Get video updates from the world of technology, ranging from tech reviews and recommendations to explainers on NDTV Tech",
Paragraph,Get the latest video updates from the world of Indian business & markets on NDTV Business.,
Link,Latest Videos,https://www.ndtv.com/video/latest
Link,NDTV Classics,https://www.ndtv.com/video/ndtv-classics
Link,Latest Videos,https://www.ndtv.com/video/latest
Link,Tamil Nadu Elections | Inside T Nagar’s Tight Electoral Contest In Chennai,https://www.ndtv.com/video/tamil-nadu-elections-inside-t-nagars-tight-electoral-contest-in-chennai-1085142
Link,Hormuz Latest News | US Forces 8 Iran-Linked Tankers To Turn Back Without Boarding: WSJ Report,https://www.ndtv.com/video/hormuz-latest-news-us-forces-8-iran-linked-tankers-to-turn-back-without-boarding-wsj-report-1085136
Link,Iran US Talks | JD Vance Says Trump Wants a ‘Grand Bargain’ Reached With Iran,https://www.ndtv.com/video/iran-us-talks-jd-vance-says-trump-wants-a-grand-bargain-reached-with-iran-1085135
Link,"West Bengal Elections | After BJP Push in North Bengal, TMC's Abhishek Banerjee Ups The Ante",https://www.ndtv.com/video/west-bengal-elections-after-bjp-push-in-north-bengal-tmc-s-abhishek-banerjee-ups-the-ante-1085119
Link,"TCS Conversion Case | Inside TCS Nashik Case: Coercion Claims, Financial Links Probed By SIT",https://www.ndtv.com/video/tcs-conversion-case-inside-tcs-nashik-case-coercion-claims-financial-links-probed-by-sit-1085115
Link,"10 Nations Push for Lebanon Ceasefire, Call for Inclusion in De-escalation Talks",https://www.ndtv.com/video/10-nations-push-for-lebanon-ceasefire-call-for-inclusion-in-de-escalation-talks-1085114
Link,"US Claims Full Blockade of Iran Ports, Halts Maritime Trade in 36 Hours",https://www.ndtv.com/video/us-claims-full-blockade-of-iran-ports-halts-maritime-trade-in-36-hours-1085113
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/video/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-1085112
Link,"US Warns China Over Iran Oil, Calls Beijing 'Unreliable Partner'",https://www.ndtv.com/video/us-warns-china-over-iran-oil-calls-beijing-unreliable-partner-1085105
Link,"Donald Trump Predicts End Of Iran War, Says Rebuilding May Take 20 Years",https://www.ndtv.com/video/donald-trump-predicts-end-of-iran-war-says-rebuilding-may-take-20-years-1085098
Link,Entertainment,https://www.ndtv.com/video/entertainment
Link,More News Videos,https://www.ndtv.com/video/news
Link,Tamil Nadu Elections | Inside T Nagar’s Tight Electoral Contest In Chennai,https://www.ndtv.com/video/tamil-nadu-elections-inside-t-nagars-tight-electoral-contest-in-chennai-1085142
Link,Hormuz Latest News | US Forces 8 Iran-Linked Tankers To Turn Back Without Boarding: WSJ Report,https://www.ndtv.com/video/hormuz-latest-news-us-forces-8-iran-linked-tankers-to-turn-back-without-boarding-wsj-report-1085136
Link,Iran US Talks | JD Vance Says Trump Wants a ‘Grand Bargain’ Reached With Iran,https://www.ndtv.com/video/iran-us-talks-jd-vance-says-trump-wants-a-grand-bargain-reached-with-iran-1085135
Link,"West Bengal Elections | After BJP Push in North Bengal, TMC's Abhishek Banerjee Ups The Ante",https://www.ndtv.com/video/west-bengal-elections-after-bjp-push-in-north-bengal-tmc-s-abhishek-banerjee-ups-the-ante-1085119
Link,"TCS Conversion Case | Inside TCS Nashik Case: Coercion Claims, Financial Links Probed By SIT",https://www.ndtv.com/video/tcs-conversion-case-inside-tcs-nashik-case-coercion-claims-financial-links-probed-by-sit-1085115
Link,"10 Nations Push for Lebanon Ceasefire, Call for Inclusion in De-escalation Talks",https://www.ndtv.com/video/10-nations-push-for-lebanon-ceasefire-call-for-inclusion-in-de-escalation-talks-1085114
Link,"US Claims Full Blockade of Iran Ports, Halts Maritime Trade in 36 Hours",https://www.ndtv.com/video/us-claims-full-blockade-of-iran-ports-halts-maritime-trade-in-36-hours-1085113
Link,"Maharashtra Man Sexually Exploits 180 Minors, Shoots 350 Videos, Arrested",https://www.ndtv.com/video/maharashtra-man-sexually-exploits-180-minors-shoots-350-videos-arrested-1085112
Link,"US Warns China Over Iran Oil, Calls Beijing 'Unreliable Partner'",https://www.ndtv.com/video/us-warns-china-over-iran-oil-calls-beijing-unreliable-partner-1085105
Link,"Donald Trump Predicts End Of Iran War, Says Rebuilding May Take 20 Years",https://www.ndtv.com/video/donald-trump-predicts-end-of-iran-war-says-rebuilding-may-take-20-years-1085098
Link,More Exclusive Videos,https://www.ndtv.com/video/exclusive
Link,"'US Came For Submission, Not Talks': Iran Envoy To NDTV On Breakdown Of Negotiations",https://www.ndtv.com/video/us-came-for-submission-not-talks-iran-envoy-to-ndtv-on-breakdown-of-negotiations-1084380
Link,"""People Fear The World Will Step Back"": Iranian Activist Mandana Karimi On Iran War",https://www.ndtv.com/video/people-fear-the-world-will-step-back-iranian-activist-mandana-karimi-on-iran-war-1080206
Link,"""Prepare For Worst, Conflicting Signals On Iran War"": Sir Martin Sorrell To NDTV",https://www.ndtv.com/video/prepare-for-worst-conflicting-signals-on-iran-war-sir-martin-sorrell-to-ndtv-1075613
Link,"Fareed Zakaria On Trump's Off-Ramp, West Asia War, And India's High-Stakes Diplomacy",https://www.ndtv.com/video/fareed-zakaria-on-trump-s-off-ramp-west-asia-war-and-india-s-high-stakes-diplomacy-1072568
Link,"""Unpredictable and Dangerous"": Ben Smith Explains Why This War May Not End Soon",https://www.ndtv.com/video/unpredictable-and-dangerous-ben-smith-explains-why-this-war-may-not-end-soon-1069966
Link,Biggest Energy Crisis In Decades - Martin Wolf Blames 'War With No Exit Plan',https://www.ndtv.com/video/biggest-energy-crisis-in-decades-martin-wolf-blames-war-with-no-exit-plan-1069925
Link,"Regime Change Uncertain, Don't Underestimate Iran: Former Australian PM Tony Abbott",https://www.ndtv.com/video/tony-abbott-interview-regime-change-uncertain-dont-underestimate-iran-tony-abbott-1068924
Link,"Middle East War Exposes US Weakness: Can't Defend Gulf Allies, Says Top Expert Vali Nasr",https://www.ndtv.com/video/middle-east-war-exposes-us-weakness-can-t-defend-gulf-allies-says-top-expert-vali-nasr-1068656
Link,"""This Is a War Against A Dangerous Regime"": Israel's LoP Yair Lapid Speaks To NDTV",https://www.ndtv.com/video/this-is-a-war-against-a-dangerous-regime-israel-s-lop-yair-lapid-speaks-to-ndtv-1067318
Link,NDTV Exclusive: Israel PM Netanyahu Thanks PM Modi For Standing With Israel,https://www.ndtv.com/video/ndtv-exclusive-israel-pm-netanyahu-thanks-pm-modi-for-standing-with-israel-1067248
Link,More Featured Videos,https://www.ndtv.com/video/features
Link,Hormuz A Minefield: The Iran Sea Mines Challenge,https://www.ndtv.com/video/hormuz-a-minefield-the-iran-sea-mines-challenge-1085027
Link,"'Act Against HR Executive': Mohandas Pai On 'Conversion', Harassment At TCS",https://www.ndtv.com/video/act-against-hr-executive-mohandas-pai-on-conversion-harassment-at-tcs-1085066
Link,"'Tawakkul al-Allah': Meet Sheikh Moussa, The Man Israel Can't Move",https://www.ndtv.com/video/tawakkul-al-allah-meet-sheikh-moussa-the-man-israel-can-t-move-1085064
Link,Hormuz Crisis Deepens: China Tanker Turns Back,https://www.ndtv.com/video/hormuz-crisis-deepens-china-tanker-turns-back-1085044
Link,Tamil New Year In Election Season: The Political Face off Over Sappad!,https://www.ndtv.com/video/tamil-new-year-in-election-season-the-political-face-off-over-sappad-1085026
Link,The Cost Of Blockade: Top Economist Martin Wolf Speaks To NDTV,https://www.ndtv.com/video/the-cost-of-blockade-top-economist-martin-wolf-speaks-to-ndtv-1085025
Link,TCS Shocker Worse Than Reported? Shiv Breaks Media's Silence,https://www.ndtv.com/video/tcs-shocker-worse-than-reported-shiv-breaks-media-s-silence-1085019
Link,Rahul Gandhi Targets Mamata Banerjee in Bengal Poll Battle,https://www.ndtv.com/video/rahul-gandhi-targets-mamata-banerjee-in-bengal-poll-battle-1085006
Link,"Noida Violence | Pay Hike Demand, Pak Link Under Probe | Cops Say ""Outsiders"" Tried To Incite Unrest",https://www.ndtv.com/video/noida-violence-pay-hike-demand-pak-link-under-probe-cops-say-outsiders-tried-to-incite-unrest-1084633
Link,"US, Iran Weighing New Talks On Thursday, 2 Venues In Consideration: Report",https://www.ndtv.com/video/us-iran-weighing-new-talks-on-thursday-2-venues-in-consideration-report-1084609
Link,More Videos,https://www.ndtv.com/video/beeps
Link,Powerful Winds From Super Typhoon Sinlaku Continue To Impact US Islands In The Pacific,https://www.ndtv.com/shorts/powerful-winds-from-super-typhoon-sinlaku-continue-to-impact-us-islands-in-the-pacific-1085099
Link,Moment US Navy Divers Opened Artemis II Orion Capsule Hatch At Sea After Splashdown,https://www.ndtv.com/shorts/moment-us-navy-divers-opened-artemis-ii-orion-capsule-hatch-at-sea-after-splashdown-1085085
Link,CCTV Captures Turkey School Shooting: 16 Injured in Shocking Attack,https://www.ndtv.com/shorts/cctv-captures-turkey-school-shooting-16-injured-in-shocking-attack-1085050
Link,"""It's For India To Decide"": US Envoy On Role In Mideast Peace Process",https://www.ndtv.com/shorts/it-s-for-india-to-decide-us-envoy-on-role-in-mideast-peace-process-1085020
Link,Turkey School Shooting News: Gunman Injures 16 Before Killing Himself,https://www.ndtv.com/shorts/turkey-school-shooting-news-gunman-injures-16-before-killing-himself-1084989
Link,Qatar Urges 'Immediate Resumption' of Strait of Hormuz Shipping,https://www.ndtv.com/shorts/qatar-urges-immediate-resumption-of-strait-of-hormuz-shipping-1084967
Link,"Chhattisgarh Blast | 10 Killed, 40 Injured As Boiler Explodes At Vedanta Power Plant in Chhattisgarh",https://www.ndtv.com/shorts/chhattisgarh-blast-10-killed-40-injured-as-boiler-explodes-at-vedanta-power-plant-in-chhattisgarh-1084951
Link,"""Used To Say 'Go Marry Hindu Girls'"": Witness On Nashik TCS 'Conversion' Case",https://www.ndtv.com/shorts/used-to-say-go-marry-hindu-girls-witness-on-nashik-tcs-conversion-case-1084926
Link,US & Iran May Resume Talks In Islamabad This Weekend,https://www.ndtv.com/shorts/us-iran-may-resume-talks-in-islamabad-this-weekend-1084924
Link,"TCS Nashik Conversion Racket Busted, Key Accused Absconding",https://www.ndtv.com/shorts/tcs-nashik-conversion-racket-busted-key-accused-absconding-1084886
Link,More Auto Videos,https://www.ndtv.com/video/auto
Link,ChargeZone x NDTV AutoMate: BMW iX1 Powers India's Premium EV Future,https://www.ndtv.com/video/chargezone-x-ndtv-automate-bmw-ix1-powers-india-s-premium-ev-future-1079510
Link,"Yamaha Aerox E Review, RE Guerrilla 450 Apex, Mercedes G450D - NDTV AutoMate EP 13",https://www.ndtv.com/video/yamaha-aerox-e-review-re-guerrilla-450-apex-mercedes-g450d-ndtv-automate-ep-13-1080302
Link,"2026 Renault Duster, Skoda Kushaq Facelift Reviewed; Classic Car Rally - NDTV AutoMate EP 12",https://www.ndtv.com/video/2026-renault-duster-skoda-kushaq-facelift-reviewed-classic-car-rally-ndtv-automate-ep-12-1081246
Link,"Duster Returns, Audi SQ8 Launch & Kia Clavis EV vs Mahindra XEV 9S | NDTV AutoMate EP11",https://www.ndtv.com/video/duster-returns-audi-sq8-launch-kia-clavis-ev-vs-mahindra-xev-9s-ndtv-automate-ep11-1075006
Link,"Nissan Gravite 7-Seater, Driverless Uber Taxi, CLA Electric & Red Bull Moto Jam",https://www.ndtv.com/video/nissan-gravite-7-seater-driverless-uber-taxi-cla-electric-red-bull-moto-jam-1071632
Link,ChargeZone Ignites India's EV Ecosystem Revolution with NDTV Automate,https://www.ndtv.com/video/chargezone-ignites-india-s-ev-ecosystem-revolution-with-ndtv-automate-1069377
Link,"Dubai Flying Taxi, Mercedes V Class 2026 & Red Bull Moto Jam at BIC | NDTV AutoMate EP 9",https://www.ndtv.com/video/dubai-flying-taxi-mercedes-v-class-2026-red-bull-moto-jam-at-bic-ndtv-automate-ep-9-1068973
Link,Dubai's Uber Air Taxi and Autonomous Rides The Future of Mobility,https://www.ndtv.com/video/dubai-s-uber-air-taxi-and-autonomous-rides-the-future-of-mobility-1068689
Link,"SL55 AMG Review, Renault's Plan With Duster, Punch EV Range Test | NDTV AutoMate Ep 8",https://www.ndtv.com/video/sl55-amg-review-renault-s-plan-with-duster-punch-ev-range-test-ndtv-automate-ep-8-1066104
Link,"NDTV AutoMate EP 7 | MG Majestor, Mercedes CLE 53, Nissan Gravite & VinFast India Plans",https://www.ndtv.com/video/ndtv-automate-ep-7-mg-majestor-mercedes-cle-53-nissan-gravite-vinfast-india-plans-1063545
Link,More Sports Videos,https://www.ndtv.com/video/sports
Link,IPL 2026 | Why Has Form Deserted Kolkata Knight Riders? | Can KKR Stage A Comeback?,https://sports.ndtv.com/ipl-2026/videos/ipl-2026-why-has-form-deserted-kolkata-knight-riders-can-kkr-stage-a-comeback-1085082
